Model Pair,Grid ID,Config ID,Run ID,System Prompt,Context,Fog of War,Grid,Bucket,Sub-stratum,Pay4Partner,Contract Type,Total Turns,Format Errors,Non-Cooperative Baseline P-Red,Non-Cooperative Baseline P-Blue,Joint Reward,Reward P-Red,Reward P-Blue,Gini,Max Possible Reward,Reached Goal P-Red,Reached Goal P-Blue,Total Trades Proposed,Total Trades Proposed P-Red,Total Trades Proposed P-Blue,Total Trades Accepted,Total Trades Accepted P-Red,Total Trades Accepted P-Blue,Total Trades Rejected,Total Trades Rejected P-Red,Total Trades Rejected P-Blue,amount_received_by_P-Red_from_trades,amount_received_by_P-Blue_from_trades,total_trades_failed,Total P4P Arrangements Proposed,Total P4P Arrangements Proposed P-Red,Total P4P Arrangements Proposed P-Blue,Total P4P Arrangements Accepted,Total P4P Arrangements Accepted P-Red,Total P4P Arrangements Accepted P-Blue,Total P4P Arrangements Rejected,Total P4P Arrangements Rejected P-Red,Total P4P Arrangements Rejected P-Blue,Total P4P Promises Kept,Total P4P Promises Kept P-Red,Total P4P Promises Kept P-Blue,Total P4P Promises Broken,Total P4P Promises Broken P-Red,Total P4P Promises Broken P-Blue,Total P4P Amounts Promised to Receive,Total P4P Amounts Promised to Receive P-Red,Total P4P Amounts Promised to Receive P-Blue,Total P4P Amounts Received,Total P4P Amounts Received P-Red,Total P4P Amounts Received P-Blue,contract_accepted,contract_negotiaion_length,num_tiles_in_contract,num_tiles_promised_to_receive_from_contract_P-Red,num_tiles_promised_to_receive_from_contract_P-Blue,moves_made_under_strict_contract_O-Red,moves_made_under_strict_contract_P-Blue,contract_moves_blocked_by_partner_shortfall_P-Red,contract_moves_blocked_by_partner_shortfall_P-Blue,points_for_completion_promised_to_P-Red,points_for_completion_promised_to_P-Blue,parity_trades_offered_P-Red,parity_trades_offered_P-Blue,parity_trades_accepted_P-Red,parity_trades_accepted_P-Blue,parity_trades_rejected_P-Red,parity_trades_rejected_P-Blue,extractive_trades_offered_P-Red,extractive_trades_offered_P-Blue,extractive_trades_accepted_P-Red,extractive_trades_accepted_P-Blue,extractive_trades_rejected_P-Red,extractive_trades_rejected_P-Blue,concessionary_trades_offered_P-Red,concessionary_trades_offered_P-Blue,concessionary_trades_accepted_P-Red,concessionary_trades_accepted_P-Blue,concessionary_trades_rejected_P-Red,concessionary_trades_rejected_P-Blue,B Min Trades Path,B Max Trades Path,R Min Trades Path,R Max Trades Path,Trade Asymmetry
LLAMA_MAVERICK-LLAMA_MAVERICK,134,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11,20260120_203515_210114_1d3c8bb6,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'R', 'R', 'B'], ['R', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=2),True,tile_with_judge_implementation,9,0,70,0,140,65,75,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,2,1,1,0,0,0,2,1,1,2,1,1,1,2,,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,2
LLAMA_MAVERICK-LLAMA_MAVERICK,135,ctx1_fog00_p4pfalse_contract_contract_for_finishing_selfish11,20260120_203709_708214_7911f5af,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'B', 'R', 'R'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,contract_for_finishing,6,0,70,0,140,74,66,0.02857142857142847,140,True,True,3,1,2,2,1,1,1,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,,0,0,0,0,0,0,8,4,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,2,3,0,3,2
LLAMA_MAVERICK-LLAMA_MAVERICK,135,ctx1_fog00_p4pfalse_contract_none_selfish11,20260120_203526_693253_59a5d349,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'B', 'R', 'R'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,,10,0,70,0,70,70,0,0.5,140,True,False,11,1,10,0,0,0,11,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,2,1,1,2,0,0,0,0,2,3,0,3,2
LLAMA_MAVERICK-LLAMA_MAVERICK,135,ctx1_fog00_p4pfalse_contract_strict_selfish11,20260120_203645_012488_24b0f799,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'B', 'R', 'R'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,strict,6,0,70,0,140,80,60,0.0714285714285714,140,True,True,3,1,2,1,1,0,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8.0,3,5,3,2,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,2,3,0,3,2
LLAMA_MAVERICK-LLAMA_MAVERICK,135,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation_selfish11,20260120_203955_265194_510dcf01,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'B', 'R', 'R'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,tile_with_judge_implementation,8,0,70,0,140,60,80,0.0714285714285714,140,True,True,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,2,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,2
LLAMA_MAVERICK-LLAMA_MAVERICK,135,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11,20260120_203949_383489_bdc867ae,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'B', 'R', 'R'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=2),True,contract_for_finishing,6,0,70,0,140,60,80,0.0714285714285714,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,1,1,0,5,3,2,2,2,0,0,0,0,5,3,2,2,0,2,1,3,,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,2
LLAMA_MAVERICK-LLAMA_MAVERICK,135,ctx1_fog00_p4ptrue_contract_none_selfish11,20260120_203629_202672_eb74e35f,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'B', 'R', 'R'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=2),True,,6,0,70,0,140,65,75,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,2,1,1,4,3,1,3,2,1,0,0,0,7,4,3,3,1,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,2
LLAMA_MAVERICK-LLAMA_MAVERICK,135,ctx1_fog00_p4ptrue_contract_strict_selfish11,20260120_203659_368837_4d6de2ef,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'B', 'R', 'R'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=2),True,strict,8,0,70,0,140,60,80,0.0714285714285714,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,0,0,0,2,2,0,2,2,0,11,6,5,2,0,2,1,2,4.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,2
LLAMA_MAVERICK-LLAMA_MAVERICK,135,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11,20260120_204108_465847_370fd6a2,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'B', 'R', 'R'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=2),True,tile_with_judge_implementation,10,0,70,0,85,85,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,2
LLAMA_MAVERICK-LLAMA_MAVERICK,136,ctx1_fog00_p4pfalse_contract_contract_for_finishing_selfish11,20260120_204545_165014_07900e63,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,contract_for_finishing,7,0,70,0,140,73,67,0.021428571428571352,140,True,True,7,2,5,1,1,0,6,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,0,10,7,1,3,1,0,2,1,0,0,0,0,2,1,1,2,0,0,0,0,2,3,0,3,2
LLAMA_MAVERICK-LLAMA_MAVERICK,136,ctx1_fog00_p4pfalse_contract_none_selfish11,20260120_204257_197686_2d42c38b,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,,8,0,70,0,70,70,0,0.5,140,True,False,8,0,8,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,3,0,0,3,0,0,0,0,2,3,0,3,2
LLAMA_MAVERICK-LLAMA_MAVERICK,136,ctx1_fog00_p4pfalse_contract_strict_selfish11,20260120_204502_285230_83083c75,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,strict,8,0,70,0,140,70,70,0.0,140,True,True,5,0,5,2,2,0,3,3,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6.0,3,3,1,2,1,1,0,0,0,2,1,0,1,0,0,0,1,0,2,0,0,3,0,0,0,0,2,3,0,3,2
LLAMA_MAVERICK-LLAMA_MAVERICK,136,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation_selfish11,20260120_204716_010091_b426af00,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,tile_with_judge_implementation,8,0,70,0,70,70,0,0.5,140,True,False,3,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,1,1,1,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,2,3,0,3,2
LLAMA_MAVERICK-LLAMA_MAVERICK,136,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11,20260120_204609_220504_51c7ce38,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=2),True,contract_for_finishing,6,0,70,0,140,60,80,0.0714285714285714,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,1,1,0,5,3,2,2,2,0,0,0,0,5,3,2,2,0,2,1,3,,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,2
LLAMA_MAVERICK-LLAMA_MAVERICK,136,ctx1_fog00_p4ptrue_contract_none_selfish11,20260120_204335_719647_cca34d9c,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=2),True,,6,0,70,0,140,60,80,0.0714285714285714,140,True,True,0,0,0,0,0,0,0,0,0,0,0,1,5,2,3,1,1,0,4,2,2,2,2,0,0,0,0,5,3,2,2,0,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,2
LLAMA_MAVERICK-LLAMA_MAVERICK,136,ctx1_fog00_p4ptrue_contract_strict_selfish11,20260120_204516_752945_415cf9c7,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=2),True,strict,6,0,70,0,140,60,80,0.0714285714285714,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7.0,2,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,2
LLAMA_MAVERICK-LLAMA_MAVERICK,136,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11,20260120_204723_348978_6112532c,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=2),True,tile_with_judge_implementation,10,0,70,0,65,65,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,2
LLAMA_MAVERICK-LLAMA_MAVERICK,137,ctx1_fog00_p4pfalse_contract_contract_for_finishing_selfish11,20260120_205140_107081_1423256e,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,contract_for_finishing,7,0,70,0,140,75,65,0.03571428571428581,140,True,True,3,2,1,1,1,0,2,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,,0,0,0,0,0,0,5,5,2,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,2,3,0,3,2
LLAMA_MAVERICK-LLAMA_MAVERICK,137,ctx1_fog00_p4pfalse_contract_none_selfish11,20260120_204809_573634_27b8eeef,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,,6,0,70,0,140,85,55,0.1071428571428572,140,True,True,9,4,5,3,3,0,6,2,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,4,1,0,0,1,4,0,0,3,0,1,0,0,4,0,0,0,0,2,3,0,3,2
LLAMA_MAVERICK-LLAMA_MAVERICK,137,ctx1_fog00_p4pfalse_contract_strict_selfish11,20260120_205007_474516_ea9d7876,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,strict,10,0,70,0,80,80,0,0.5,140,True,False,5,0,5,2,2,0,3,3,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,5,0,0,0,0,2,3,0,3,2
LLAMA_MAVERICK-LLAMA_MAVERICK,137,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation_selfish11,20260120_205401_437112_9ada938a,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,tile_with_judge_implementation,9,0,70,0,140,70,70,0.0,140,True,True,2,0,2,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,2,2,0,1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,2
LLAMA_MAVERICK-LLAMA_MAVERICK,137,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11,20260120_205230_148305_1aee76cb,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=2),True,contract_for_finishing,9,0,70,0,140,65,75,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5,1,0,1,5,5,0,3,2,1,0,0,0,3,1,2,3,1,2,1,3,,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,2
LLAMA_MAVERICK-LLAMA_MAVERICK,137,ctx1_fog00_p4ptrue_contract_none_selfish11,20260120_204906_616025_35a59e09,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=2),True,,6,0,70,0,140,65,75,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,1,1,0,3,2,1,0,0,0,4,1,3,3,1,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,2
LLAMA_MAVERICK-LLAMA_MAVERICK,137,ctx1_fog00_p4ptrue_contract_strict_selfish11,20260120_205048_993383_68cdf9bd,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=2),True,strict,6,0,70,0,140,65,75,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1,1,0,2,2,0,2,1,1,0,0,0,3,2,1,2,1,1,1,2,7.0,4,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,2
LLAMA_MAVERICK-LLAMA_MAVERICK,137,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11,20260120_205501_497650_59363767,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=2),True,tile_with_judge_implementation,10,0,70,0,65,65,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,2
LLAMA_MAVERICK-LLAMA_MAVERICK,138,ctx1_fog00_p4pfalse_contract_contract_for_finishing_selfish11,20260120_210007_912534_db32d1cb,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'B', 'R'], ['B', 'R', 'B', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,contract_for_finishing,6,0,70,0,140,70,70,0.0,140,True,True,3,1,2,2,1,1,1,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,0,5,5,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,2
LLAMA_MAVERICK-LLAMA_MAVERICK,138,ctx1_fog00_p4pfalse_contract_none_selfish11,20260120_205546_562539_c1b97c5e,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'B', 'R'], ['B', 'R', 'B', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,,8,0,70,0,65,65,0,0.5,140,True,False,9,3,6,3,0,3,6,6,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2,5,0,2,5,0,0,0,0,1,1,0,1,1,0,0,0,0,2,3,0,3,2
LLAMA_MAVERICK-LLAMA_MAVERICK,138,ctx1_fog00_p4pfalse_contract_strict_selfish11,20260120_205923_920043_e6783bc9,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'B', 'R'], ['B', 'R', 'B', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,strict,6,0,70,0,140,60,80,0.0714285714285714,140,True,True,4,0,4,1,1,0,3,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7.0,3,4,0,2,0,0,0,0,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,2
LLAMA_MAVERICK-LLAMA_MAVERICK,138,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation_selfish11,20260120_210136_215061_9c209f8f,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'B', 'R'], ['B', 'R', 'B', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,tile_with_judge_implementation,8,0,70,0,80,80,0,0.5,140,True,False,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,3,1,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,2
LLAMA_MAVERICK-LLAMA_MAVERICK,138,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11,20260120_210036_100095_f89676f2,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'B', 'R'], ['B', 'R', 'B', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=2),True,contract_for_finishing,6,0,70,0,140,64,76,0.04285714285714293,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,2,1,1,2,2,0,3,2,1,0,0,0,7,3,4,3,1,2,1,3,,0,0,0,0,0,0,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,2
LLAMA_MAVERICK-LLAMA_MAVERICK,138,ctx1_fog00_p4ptrue_contract_none_selfish11,20260120_205634_382032_e3379195,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'B', 'R'], ['B', 'R', 'B', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=2),True,,6,0,70,0,140,65,75,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,3,1,2,0,0,0,3,2,1,0,0,0,11,5,6,3,1,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,2
LLAMA_MAVERICK-LLAMA_MAVERICK,138,ctx1_fog00_p4ptrue_contract_strict_selfish11,20260120_210001_981517_b3a366e7,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'B', 'R'], ['B', 'R', 'B', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=2),True,strict,6,0,70,0,140,75,65,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,1,0,1,2,2,0,0,0,0,5,3,2,2,0,2,1,3,5.0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,2
LLAMA_MAVERICK-LLAMA_MAVERICK,138,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11,20260120_210219_377591_6c496a6d,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'B', 'R'], ['B', 'R', 'B', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=2),True,tile_with_judge_implementation,10,0,70,0,65,65,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,2
LLAMA_MAVERICK-LLAMA_MAVERICK,139,ctx1_fog00_p4pfalse_contract_contract_for_finishing_selfish11,20260120_210508_411636_1fba094e,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'R', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,contract_for_finishing,8,0,70,0,70,70,0,0.5,140,True,False,8,0,8,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,,0,0,0,0,0,0,8,0,0,7,0,0,7,0,0,0,0,0,1,0,0,1,0,0,0,0,2,3,0,3,2
